candidate,stage,topology,noise,comparison,description,start_ms,end_ms,n,TA,TB,intervals_ms
endpoint__out_perp15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出横向范围 ×1.5,49500.0,55500.0,8,0,8,"[363.0, 815.0, 299.0, 275.0, 321.0, 396.0, 1845.0]"
endpoint__out_perp15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出横向范围 ×1.5,55500.0,60000.0,7,1,6,"[274.0, 321.0, 420.0, 675.0, 263.0, 299.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,1500.0,7500.0,10,5,5,"[314.0, 293.0, 338.0, 2539.0, 279.0, 293.0, 278.0, 287.0, 818.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,7500.0,13500.0,16,12,4,"[300.0, 291.0, 348.0, 272.0, 269.0, 273.0, 351.0, 417.0, 1115.0, 350.0, 267.0, 266.0, 290.0, 375.0, 282.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,13500.0,19500.0,14,3,11,"[1285.0, 329.0, 287.0, 280.0, 1010.0, 301.0, 293.0, 266.0, 264.0, 312.0, 298.0, 417.0, 291.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,19500.0,25500.0,15,5,10,"[1378.0, 378.0, 307.0, 302.0, 276.0, 282.0, 290.0, 421.0, 263.0, 310.0, 304.0, 391.0, 401.0, 272.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,25500.0,31500.0,11,5,6,"[1288.0, 365.0, 370.0, 313.0, 251.0, 322.0, 1253.0, 343.0, 270.0, 620.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,31500.0,37500.0,16,5,11,"[251.0, 271.0, 297.0, 971.0, 396.0, 254.0, 344.0, 401.0, 361.0, 256.0, 270.0, 370.0, 362.0, 410.0, 390.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,37500.0,43500.0,12,4,8,"[313.0, 336.0, 395.0, 639.0, 367.0, 307.0, 263.0, 342.0, 844.0, 907.0, 360.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,43500.0,49500.0,14,7,7,"[565.0, 338.0, 298.0, 270.0, 313.0, 880.0, 261.0, 497.0, 322.0, 328.0, 355.0, 301.0, 876.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,49500.0,55500.0,16,6,10,"[303.0, 273.0, 279.0, 347.0, 302.0, 265.0, 285.0, 283.0, 273.0, 327.0, 259.0, 329.0, 250.0, 1366.0, 371.0]"
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,55500.0,60000.0,9,5,4,"[296.0, 310.0, 325.0, 1722.0, 663.0, 322.0, 297.0, 257.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,1500.0,7500.0,5,0,5,"[1386.0, 785.0, 834.0, 1986.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,7500.0,13500.0,11,2,9,"[900.0, 255.0, 300.0, 255.0, 1692.0, 413.0, 466.0, 337.0, 333.0, 528.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,13500.0,19500.0,10,0,10,"[406.0, 323.0, 283.0, 300.0, 610.0, 288.0, 468.0, 340.0, 2283.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,19500.0,25500.0,10,0,10,"[284.0, 1192.0, 290.0, 759.0, 1241.0, 297.0, 452.0, 883.0, 268.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,25500.0,31500.0,10,0,10,"[253.0, 355.0, 1141.0, 424.0, 637.0, 1282.0, 824.0, 704.0, 292.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,31500.0,37500.0,9,1,8,"[1708.0, 440.0, 548.0, 402.0, 366.0, 822.0, 331.0, 305.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,37500.0,43500.0,9,1,8,"[635.0, 647.0, 1497.0, 433.0, 566.0, 252.0, 303.0, 545.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,43500.0,49500.0,11,0,11,"[276.0, 924.0, 366.0, 541.0, 339.0, 289.0, 262.0, 310.0, 957.0, 455.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,49500.0,55500.0,6,1,5,"[2617.0, 540.0, 284.0, 288.0, 1273.0]"
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,55500.0,60000.0,9,0,9,"[547.0, 347.0, 481.0, 529.0, 300.0, 412.0, 422.0, 1063.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,1500.0,7500.0,10,4,6,"[348.0, 310.0, 341.0, 317.0, 901.0, 1061.0, 254.0, 280.0, 370.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,7500.0,13500.0,16,9,7,"[441.0, 284.0, 335.0, 378.0, 328.0, 262.0, 373.0, 268.0, 333.0, 288.0, 357.0, 482.0, 843.0, 268.0, 465.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,13500.0,19500.0,19,7,12,"[404.0, 324.0, 340.0, 286.0, 382.0, 278.0, 280.0, 312.0, 395.0, 342.0, 297.0, 285.0, 270.0, 288.0, 288.0, 294.0, 275.0, 357.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,19500.0,25500.0,11,4,7,"[313.0, 317.0, 301.0, 1189.0, 369.0, 1093.0, 280.0, 627.0, 255.0, 335.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,25500.0,31500.0,15,7,8,"[584.0, 309.0, 255.0, 276.0, 251.0, 328.0, 285.0, 368.0, 367.0, 257.0, 465.0, 310.0, 1291.0, 278.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,31500.0,37500.0,19,6,13,"[253.0, 259.0, 294.0, 369.0, 260.0, 331.0, 278.0, 322.0, 336.0, 328.0, 356.0, 363.0, 272.0, 327.0, 391.0, 307.0, 334.0, 273.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,37500.0,43500.0,13,7,6,"[442.0, 589.0, 490.0, 273.0, 358.0, 377.0, 323.0, 299.0, 262.0, 330.0, 365.0, 1184.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,43500.0,49500.0,14,7,7,"[395.0, 322.0, 916.0, 385.0, 481.0, 319.0, 264.0, 357.0, 295.0, 340.0, 257.0, 355.0, 285.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,49500.0,55500.0,14,10,4,"[906.0, 505.0, 431.0, 277.0, 468.0, 254.0, 273.0, 287.0, 339.0, 326.0, 424.0, 938.0, 344.0]"
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,55500.0,60000.0,10,2,8,"[307.0, 322.0, 420.0, 281.0, 374.0, 297.0, 528.0, 377.0, 1147.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,1500.0,7500.0,11,1,10,"[469.0, 287.0, 427.0, 371.0, 297.0, 1814.0, 532.0, 324.0, 450.0, 388.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,7500.0,13500.0,8,3,5,"[1418.0, 1048.0, 1068.0, 714.0, 399.0, 465.0, 736.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,13500.0,19500.0,11,3,8,"[667.0, 391.0, 332.0, 274.0, 590.0, 295.0, 655.0, 443.0, 545.0, 535.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,19500.0,25500.0,10,1,9,"[667.0, 556.0, 284.0, 431.0, 351.0, 1220.0, 990.0, 449.0, 367.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,25500.0,31500.0,11,3,8,"[395.0, 865.0, 374.0, 376.0, 442.0, 719.0, 471.0, 676.0, 935.0, 305.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,31500.0,37500.0,9,0,9,"[1126.0, 298.0, 1121.0, 529.0, 359.0, 895.0, 269.0, 610.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,37500.0,43500.0,8,3,5,"[633.0, 291.0, 364.0, 410.0, 551.0, 774.0, 1039.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,43500.0,49500.0,11,2,9,"[1079.0, 263.0, 1835.0, 353.0, 272.0, 312.0, 263.0, 356.0, 341.0, 588.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,49500.0,55500.0,12,2,10,"[328.0, 345.0, 924.0, 1016.0, 345.0, 445.0, 285.0, 830.0, 481.0, 290.0, 388.0]"
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,55500.0,60000.0,8,1,7,"[471.0, 330.0, 931.0, 396.0, 416.0, 419.0, 1062.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,1500.0,7500.0,10,0,10,"[319.0, 277.0, 282.0, 794.0, 294.0, 353.0, 804.0, 291.0, 762.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,7500.0,13500.0,18,3,15,"[326.0, 305.0, 309.0, 354.0, 377.0, 495.0, 290.0, 413.0, 280.0, 346.0, 715.0, 250.0, 258.0, 254.0, 251.0, 325.0, 266.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,13500.0,19500.0,15,3,12,"[277.0, 264.0, 396.0, 313.0, 375.0, 303.0, 334.0, 345.0, 824.0, 405.0, 376.0, 432.0, 256.0, 691.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,19500.0,25500.0,14,2,12,"[306.0, 282.0, 409.0, 340.0, 860.0, 283.0, 284.0, 358.0, 340.0, 317.0, 562.0, 378.0, 322.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,25500.0,31500.0,14,0,14,"[577.0, 350.0, 686.0, 293.0, 276.0, 353.0, 306.0, 329.0, 256.0, 273.0, 895.0, 783.0, 329.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,31500.0,37500.0,9,2,7,"[1434.0, 806.0, 341.0, 328.0, 397.0, 324.0, 315.0, 277.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,37500.0,43500.0,16,3,13,"[367.0, 597.0, 264.0, 680.0, 584.0, 331.0, 259.0, 305.0, 278.0, 345.0, 303.0, 249.0, 277.0, 286.0, 392.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,43500.0,49500.0,11,2,9,"[313.0, 289.0, 1060.0, 1399.0, 378.0, 302.0, 264.0, 295.0, 280.0, 379.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,49500.0,55500.0,11,3,8,"[301.0, 546.0, 533.0, 363.0, 472.0, 260.0, 601.0, 354.0, 1195.0, 285.0]"
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,55500.0,60000.0,2,0,2,[4190.0]
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,1500.0,7500.0,11,3,8,"[845.0, 426.0, 345.0, 335.0, 285.0, 845.0, 336.0, 276.0, 290.0, 1073.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,7500.0,13500.0,15,5,10,"[424.0, 343.0, 410.0, 292.0, 312.0, 250.0, 403.0, 1013.0, 304.0, 385.0, 454.0, 329.0, 334.0, 502.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,13500.0,19500.0,17,3,14,"[374.0, 364.0, 355.0, 294.0, 301.0, 433.0, 302.0, 570.0, 347.0, 337.0, 354.0, 387.0, 326.0, 362.0, 266.0, 289.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,19500.0,25500.0,14,1,13,"[288.0, 367.0, 336.0, 484.0, 291.0, 721.0, 283.0, 1005.0, 282.0, 456.0, 334.0, 550.0, 270.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,25500.0,31500.0,10,3,7,"[1156.0, 344.0, 328.0, 372.0, 432.0, 292.0, 1871.0, 251.0, 277.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,31500.0,37500.0,15,8,7,"[413.0, 281.0, 348.0, 314.0, 284.0, 397.0, 313.0, 477.0, 341.0, 339.0, 380.0, 304.0, 359.0, 348.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,37500.0,43500.0,14,4,10,"[411.0, 405.0, 254.0, 336.0, 348.0, 341.0, 537.0, 350.0, 325.0, 347.0, 319.0, 266.0, 1049.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,43500.0,49500.0,14,3,11,"[265.0, 873.0, 278.0, 972.0, 339.0, 516.0, 342.0, 316.0, 259.0, 291.0, 399.0, 306.0, 558.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,49500.0,55500.0,13,4,9,"[981.0, 472.0, 413.0, 387.0, 400.0, 291.0, 298.0, 273.0, 307.0, 721.0, 447.0, 347.0]"
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 1.25,55500.0,60000.0,10,1,9,"[549.0, 346.0, 440.0, 347.0, 273.0, 284.0, 492.0, 314.0, 1058.0]"
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,1500.0,7500.0,1,0,1,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,7500.0,13500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,13500.0,19500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,19500.0,25500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,25500.0,31500.0,1,0,1,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,31500.0,37500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,37500.0,43500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,43500.0,49500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,49500.0,55500.0,0,0,0,[]
up3__ellipse4__EE_core_to_out_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 权重 × 0.75,55500.0,60000.0,0,0,0,[]
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,1500.0,7500.0,9,3,6,"[303.0, 291.0, 341.0, 1468.0, 324.0, 375.0, 1430.0, 1080.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,7500.0,13500.0,5,4,1,"[300.0, 1652.0, 361.0, 1102.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,13500.0,19500.0,14,6,8,"[921.0, 311.0, 334.0, 266.0, 302.0, 267.0, 1120.0, 304.0, 274.0, 353.0, 338.0, 566.0, 287.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,19500.0,25500.0,15,6,9,"[1380.0, 256.0, 389.0, 326.0, 294.0, 277.0, 297.0, 414.0, 263.0, 310.0, 304.0, 391.0, 402.0, 250.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,25500.0,31500.0,11,6,5,"[820.0, 847.0, 349.0, 303.0, 291.0, 316.0, 1236.0, 343.0, 264.0, 626.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,31500.0,37500.0,14,7,7,"[265.0, 306.0, 283.0, 935.0, 343.0, 327.0, 342.0, 433.0, 317.0, 941.0, 361.0, 411.0, 390.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,37500.0,43500.0,11,5,6,"[313.0, 337.0, 493.0, 540.0, 367.0, 307.0, 264.0, 341.0, 857.0, 1063.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,43500.0,49500.0,8,5,3,"[326.0, 319.0, 1372.0, 1683.0, 872.0, 283.0, 891.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,49500.0,55500.0,12,2,10,"[788.0, 383.0, 310.0, 305.0, 313.0, 343.0, 275.0, 317.0, 371.0, 1875.0, 367.0]"
endpoint__out_angle_p15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出方向 +15°,55500.0,60000.0,10,5,5,"[292.0, 323.0, 1537.0, 341.0, 268.0, 489.0, 368.0, 298.0, 252.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,1500.0,7500.0,13,7,6,"[362.0, 334.0, 1462.0, 352.0, 313.0, 365.0, 376.0, 259.0, 304.0, 360.0, 839.0, 305.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,7500.0,13500.0,16,6,10,"[270.0, 390.0, 313.0, 383.0, 344.0, 400.0, 500.0, 320.0, 288.0, 535.0, 288.0, 303.0, 356.0, 270.0, 386.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,13500.0,19500.0,17,3,14,"[792.0, 258.0, 289.0, 309.0, 401.0, 372.0, 294.0, 296.0, 382.0, 365.0, 283.0, 277.0, 368.0, 350.0, 312.0, 280.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,19500.0,25500.0,17,2,15,"[251.0, 255.0, 277.0, 381.0, 386.0, 255.0, 452.0, 321.0, 285.0, 371.0, 933.0, 309.0, 368.0, 284.0, 277.0, 334.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,25500.0,31500.0,16,3,13,"[284.0, 272.0, 256.0, 262.0, 408.0, 334.0, 276.0, 270.0, 385.0, 263.0, 262.0, 680.0, 395.0, 359.0, 471.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,31500.0,37500.0,16,1,15,"[281.0, 356.0, 299.0, 303.0, 256.0, 364.0, 362.0, 306.0, 548.0, 440.0, 352.0, 270.0, 286.0, 371.0, 464.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,37500.0,43500.0,18,3,15,"[322.0, 302.0, 292.0, 318.0, 428.0, 330.0, 420.0, 606.0, 258.0, 292.0, 285.0, 295.0, 313.0, 401.0, 291.0, 440.0, 378.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,43500.0,49500.0,18,4,14,"[291.0, 309.0, 281.0, 274.0, 286.0, 275.0, 291.0, 253.0, 371.0, 283.0, 387.0, 344.0, 415.0, 426.0, 269.0, 264.0, 523.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,49500.0,55500.0,17,5,12,"[321.0, 348.0, 365.0, 395.0, 313.0, 292.0, 284.0, 281.0, 296.0, 277.0, 1022.0, 251.0, 255.0, 293.0, 313.0, 353.0]"
up3__ellipse4__EE_core_to_out_degree_scale_1.5,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜核→外 E→E 实际入度 × 1.5,55500.0,60000.0,11,4,7,"[321.0, 401.0, 362.0, 331.0, 348.0, 290.0, 286.0, 807.0, 366.0, 413.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,1500.0,7500.0,11,1,10,"[324.0, 830.0, 254.0, 602.0, 299.0, 1088.0, 281.0, 253.0, 260.0, 298.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,7500.0,13500.0,15,1,14,"[943.0, 360.0, 404.0, 1202.0, 345.0, 279.0, 310.0, 274.0, 274.0, 270.0, 266.0, 283.0, 411.0, 261.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,13500.0,19500.0,9,1,8,"[912.0, 343.0, 983.0, 1098.0, 349.0, 331.0, 577.0, 304.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,19500.0,25500.0,11,0,11,"[902.0, 917.0, 399.0, 337.0, 317.0, 425.0, 707.0, 393.0, 354.0, 333.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,25500.0,31500.0,13,0,13,"[338.0, 811.0, 263.0, 391.0, 284.0, 842.0, 291.0, 304.0, 321.0, 404.0, 264.0, 310.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,31500.0,37500.0,8,1,7,"[2002.0, 289.0, 1420.0, 359.0, 262.0, 294.0, 841.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,37500.0,43500.0,9,0,9,"[253.0, 360.0, 350.0, 1428.0, 756.0, 303.0, 367.0, 386.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,43500.0,49500.0,11,3,8,"[414.0, 2377.0, 253.0, 329.0, 456.0, 308.0, 438.0, 326.0, 582.0, 252.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,49500.0,55500.0,11,0,11,"[308.0, 289.0, 354.0, 650.0, 555.0, 330.0, 261.0, 544.0, 309.0, 465.0]"
up3__out_reference,confirmation,2611,847202,up3__circle,左核上移3 mm｜离核重采样对照,55500.0,60000.0,12,2,10,"[499.0, 405.0, 368.0, 440.0, 372.0, 444.0, 286.0, 377.0, 320.0, 295.0, 272.0]"
up3__circle,confirmation,2612,847202,up3__circle,左核上移3 mm｜圆形对照,1500.0,7500.0,12,2,10,"[356.0, 314.0, 289.0, 329.0, 776.0, 359.0, 310.0, 825.0, 262.0, 827.0, 346.0]"
up3__circle,confirmation,2612,847202,up3__circle,左核上移3 mm｜圆形对照,7500.0,13500.0,18,3,15,"[333.0, 297.0, 361.0, 457.0, 504.0, 270.0, 385.0, 286.0, 393.0, 283.0, 267.0, 276.0, 272.0, 304.0, 320.0, 279.0, 327.0]"
